source,screener_id,screener_name,category,subcategory,signal_bias,investment_horizon,confidence
"trendlyne","companies-that-declared-results-in-past-one-week,-showing-declining-net-profit-yoy-or-qoq-(subscription)","Companies that Declared Results in Past One Week, Showing Declining Net Profit YoY OR QoQ (subscription)","event_corporate_action","earnings_event","neutral","swing","0.74"
"trendlyne","companies-that-saw-improvement-in-net-profits,-operating-profit-margin-and-revenues-in-the-most-recent-quarter","Companies that saw improvement in net profits, operating profit margin and revenues in the most recent quarter","fundamental_quality","capital_efficiency","neutral","positional","0.74"
"trendlyne","companies-whose-fixed-assets-are-higher-than-their-market-cap","Companies whose fixed assets are higher than their market cap","valuation","relative_or_absolute_value","neutral","long_term","0.74"
"trendlyne","companies-with-10%-increase-in-share-price-over-three-months,-with-rising-net-profit-growth","Companies with 10% increase in share price over three months, with rising net profit growth","fundamental_growth","earnings_growth","bullish","long_term","0.74"
"trendlyne","companies-with-high-debt","Companies with High Debt","risk_red_flags","financial_or_governance_risk","bullish","long_term","0.74"
"trendlyne","companies-with-pe-less-than-nifty500-pe,-price-to-book-less-than-1","Companies with PE less than Nifty500 PE, Price to Book less than 1","valuation","relative_or_absolute_value","neutral","long_term","0.74"
"trendlyne","companies-with-upcoming-results","Companies with Upcoming Results","event_corporate_action","earnings_event","neutral","long_term","0.74"
"trendlyne","companies-with-current-ttm-pe-ratio-less-than-3-year,-5-year-and-10-year-pe","Companies with current TTM PE Ratio less than 3 Year, 5 Year and 10 Year PE","valuation","relative_or_absolute_value","neutral","long_term","0.74"
"trendlyne","companies-with-high-ttm-eps-growth","Companies with high TTM EPS Growth","fundamental_growth","earnings_growth","bullish","long_term","0.74"
"trendlyne","companies-with-high-market-cap,-lower-public-shareholding","Companies with high market cap, lower public shareholding","ownership_institutional","institutional_activity","bullish","long_term","0.74"
"trendlyne","companies-with-improving-valuation-scores-after-share-price-falls","Companies with improving valuation scores after share price falls","valuation","relative_or_absolute_value","neutral","long_term","0.74"
"trendlyne","companies-with-no-debt","Companies with no Debt","fundamental_quality","balance_sheet_quality","neutral","long_term","0.74"
"trendlyne","companies-with-rising-net-profit-margins---quarterly-as-well-as-ttm-basis","Companies with rising net profit margins - quarterly as well as TTM basis","fundamental_quality","capital_efficiency","bullish","long_term","0.74"
"trendlyne","consistent-high-performing-stocks-over-five-years","Consistent high performing stocks over Five Years","composite_strategy","multi_factor_strategy","bullish","long_term","0.74"
"trendlyne","consistently-performing-growth-stocks","Consistently Performing Growth Stocks","composite_strategy","multi_factor_strategy","neutral","long_term","0.74"
"trendlyne","neutral-1","Consolidation Range","technical_breakout","price_breakout","neutral","swing","0.74"
"trendlyne","current-price-above-100day-ema","Current Price above 100Day EMA","technical_trend","moving_average_trend","bullish","swing","0.74"
"trendlyne","current-price-above-10day-ema","Current Price above 10Day EMA","technical_trend","moving_average_trend","bullish","swing","0.74"
"trendlyne","current-price-above-12day-ema","Current Price above 12Day EMA","technical_trend","moving_average_trend","bullish","swing","0.74"
"trendlyne","current-price-above-50day-ema","Current Price above 50Day EMA","technical_trend","moving_average_trend","bullish","swing","0.74"
"trendlyne","current-price-above-5day-ema","Current Price above 5Day EMA","technical_trend","moving_average_trend","bullish","swing","0.74"
"trendlyne","current-price-below-100day-ema","Current Price below 100Day EMA","technical_trend","moving_average_trend","bearish","swing","0.74"
"trendlyne","current-price-below-10day-ema","Current Price below 10Day EMA","technical_trend","moving_average_trend","bearish","swing","0.74"
"trendlyne","current-price-below-12day-ema","Current Price below 12Day EMA","technical_trend","moving_average_trend","bearish","swing","0.74"
"trendlyne","current-price-below-26day-ema","Current Price below 26Day EMA","technical_trend","moving_average_trend","bearish","swing","0.74"
"trendlyne","current-price-below-5day-ema","Current Price below 5Day EMA","technical_trend","moving_average_trend","bearish","swing","0.74"
"trendlyne","dvm---high-performing,-highly-durable-companies-(subscription)","DVM - High Performing, Highly Durable Companies (subscription)","valuation","relative_or_absolute_value","bullish","long_term","0.74"
"trendlyne","dvm-performers-for-all-stocks-(weekly,-higher-risk)---subscription","DVM Performers for All Stocks (weekly, higher risk) - subscription","valuation","relative_or_absolute_value","neutral","long_term","0.74"
"trendlyne","darkcloud-cover-(bearish-reversal)","Darkcloud cover (Bearish Reversal)","technical_reversal","candlestick_reversal","bearish","swing","0.8200000000000001"
"trendlyne","darvas-scan","Darvas Scan","technical_breakout","price_breakout","neutral","swing","0.74"
"trendlyne","day-supertrend-sells","Day Supertrend Sells","technical_trend","trend_indicator","neutral","swing","0.74"
"trendlyne","death-cross","Death Cross","technical_trend","moving_average_trend","bearish","swing","0.74"
"trendlyne","death-cross-10-day-below-100-day","Death Cross 10 day below 100 day","technical_trend","moving_average_trend","bearish","swing","0.74"
"trendlyne","death-cross-10-day-below-150-day","Death Cross 10 day below 150 day","technical_trend","moving_average_trend","bearish","swing","0.74"
"trendlyne","death-cross-10-day-below-200-day","Death Cross 10 day below 200 day","technical_trend","moving_average_trend","bearish","swing","0.74"
"trendlyne","death-cross-20-day-below-100-day","Death Cross 20 day below 100 day","technical_trend","moving_average_trend","bearish","swing","0.74"
"trendlyne","death-cross-20-day-below-150-day","Death Cross 20 day below 150 day","technical_trend","moving_average_trend","bearish","swing","0.74"
"trendlyne","death-cross-20-day-below-200-day","Death Cross 20 day below 200 day","technical_trend","moving_average_trend","bearish","swing","0.74"
"trendlyne","death-cross-30-day-below-150-day","Death Cross 30 day below 150 day","technical_trend","moving_average_trend","bearish","swing","0.74"
"trendlyne","death-cross-30-day-below-200-day","Death Cross 30 day below 200 day","technical_trend","moving_average_trend","bearish","swing","0.74"
"trendlyne","death-cross-5-day-below-100-day","Death Cross 5 day below 100 day","technical_trend","moving_average_trend","bearish","swing","0.74"
"trendlyne","death-cross-5-day-below-150-day","Death Cross 5 day below 150 day","technical_trend","moving_average_trend","bearish","swing","0.74"
"trendlyne","death-cross-5-day-below-200-day","Death Cross 5 day below 200 day","technical_trend","moving_average_trend","bearish","swing","0.74"
"trendlyne","death-cross-50-day-below-200-day","Death Cross 50 day below 200 day","technical_trend","moving_average_trend","bearish","swing","0.74"
"trendlyne","debt-free-penny-stocks-in-india-under-rs-10","Debt Free Penny Stocks in India Under Rs 10","fundamental_quality","balance_sheet_quality","neutral","long_term","0.74"
"trendlyne","debt-reduction","Debt reduction","fundamental_quality","balance_sheet_quality","neutral","long_term","0.74"
"trendlyne","declining-profitability:-falling-roce","Declining profitability: Falling ROCE","risk_red_flags","financial_or_governance_risk","bearish","long_term","0.74"
"trendlyne","declining-public-shareholding-in-the-past-quarter-(qoq)","Declining public shareholding in the past quarter (QoQ)","ownership_institutional","institutional_activity","neutral","positional","0.74"
"trendlyne","decreasing-public-shareholding-in-the-past-quarter-(qoq)-and-year-(yoy)","Decreasing public shareholding in the past quarter (QoQ) and year (YoY)","ownership_institutional","institutional_activity","bearish","positional","0.74"
"trendlyne","decreasing-public-shareholding-in-the-past-year-(yoy)","Decreasing public shareholding in the past year (YoY)","ownership_institutional","institutional_activity","bearish","long_term","0.74"
"trendlyne","decreasing-public-shareholding-over-the-past-two-years","Decreasing public shareholding over the past two years","ownership_institutional","institutional_activity","bearish","long_term","0.74"
"trendlyne","degrowth-in-revenue,-profits-and-operating-profit-margin-in-recent-results-(qoq)","Degrowth in Revenue, Profits and Operating Profit Margin in recent results (QoQ)","event_corporate_action","earnings_event","neutral","long_term","0.74"
"trendlyne","delivery-screener:-20%-higher-delivery-over-the-week-compared-to-month","Delivery Screener: 20% Higher Delivery over the Week compared to Month","volume_liquidity","volume_delivery","neutral","swing","0.74"
"trendlyne","dividend-yield-greater-than-industry-dividend-yield","Dividend yield greater than industry dividend yield","income_dividend","dividend_income","neutral","long_term","0.74"
"trendlyne","dividend-yield-greater-than-sector-dividend-yield","Dividend yield greater than sector dividend yield","income_dividend","dividend_income","neutral","long_term","0.74"
"trendlyne","dividend-yield-less-than-industry-dividend-yield","Dividend yield less than industry dividend yield","income_dividend","dividend_income","neutral","long_term","0.74"
"trendlyne","dividend-yield-less-than-sector-dividend-yield","Dividend yield less than sector dividend yield","income_dividend","dividend_income","neutral","long_term","0.74"
"trendlyne","downside-tasuki-gap-(bearish-continuation)","Downside Tasuki Gap (Bearish Continuation)","technical_reversal","candlestick_reversal","bearish","swing","0.8200000000000001"
"trendlyne","dragonfly-doji-(bullish-reversal)","Dragonfly Doji (Bullish Reversal)","technical_reversal","candlestick_reversal","bullish","swing","0.8200000000000001"
"trendlyne","eps-negative-surprise-for-the-quarter","EPS Negative Surprise for the Quarter","event_corporate_action","earnings_event","bearish","positional","0.74"
"trendlyne","eps-negative-surprise-for-the-year","EPS Negative Surprise for the Year","event_corporate_action","earnings_event","bearish","long_term","0.74"
"trendlyne","eps-positive-surprise-for-the-quarter","EPS Positive Surprise for the Quarter","event_corporate_action","earnings_event","bullish","positional","0.74"
"trendlyne","eps-positive-surprise-for-the-year","EPS Positive Surprise for the Year","event_corporate_action","earnings_event","bullish","long_term","0.74"
"trendlyne","ev-stocks-in-india","EV stocks in India","sector_theme","sector_or_theme","neutral","long_term","0.74"
"trendlyne","expensive-performers-(dvm)","Expensive Performers (DVM)","valuation","relative_or_absolute_value","neutral","long_term","0.74"
"trendlyne","expensive-rockets-(dvm)","Expensive Rockets (DVM)","valuation","relative_or_absolute_value","neutral","long_term","0.74"
"trendlyne","expensive-stars-(dvm)","Expensive Stars (DVM)","valuation","relative_or_absolute_value","neutral","long_term","0.74"
"trendlyne","expensive-underperformers-(dvm)","Expensive Underperformers (DVM)","valuation","relative_or_absolute_value","bearish","long_term","0.74"
"trendlyne","expert-stock-screener:-benjamin-graham-value-screen","Expert Stock Screener: Benjamin Graham Value Screen","valuation","relative_or_absolute_value","neutral","long_term","0.74"
"trendlyne","expert-stock-screener:-jim-slater's-zulu-principle-(discover-growth-stocks)","Expert Stock Screener: Jim Slater's Zulu Principle (Discover Growth Stocks)","composite_strategy","multi_factor_strategy","neutral","long_term","0.8200000000000001"
"trendlyne","fii/fpi-decreasing-shareholding","FII/FPI decreasing shareholding","ownership_institutional","institutional_activity","bearish","long_term","0.9"
"trendlyne","fii/fpi-increasing-their-shareholding","FII/FPI increasing their shareholding","ownership_institutional","institutional_activity","bullish","long_term","0.9"
"trendlyne","falling-comet-(dvm)","Falling Comet (DVM)","valuation","relative_or_absolute_value","bearish","long_term","0.74"
"trendlyne","fast-growing-companies-with-steady-momentum","Fast growing companies with steady momentum","technical_momentum","relative_strength","neutral","swing","0.74"
"trendlyne","fno-(futures-and-options)-stocks-list","FnO (Futures and Options) stocks list","derivatives_positioning","open_interest","neutral","long_term","0.8200000000000001"
"trendlyne","forecaster-consensus-estimates:-stocks-with-sell-or-strong-sell-calls-from-analysts","Forecaster Consensus Estimates: Stocks with Sell or Strong Sell Calls from Analysts","analyst_sentiment","broker_forecast","neutral","long_term","0.9"
"trendlyne","forecaster-consensus-estimates:-stocks-with-strong-buy-calls-from-analysts","Forecaster Consensus Estimates: Stocks with Strong Buy Calls from Analysts","analyst_sentiment","broker_forecast","bullish","long_term","0.9"
